wb_name,wb_code,wb_income,wb_region,unit,year,id,totwealth,pk,nk,renew,for_tim,for_notim,mangroves,fisheries,pa,land,cropland,pasture,subsoil,ene,oil,gas,coal,min,hc,hc_m,hc_emp_m,hc_self_m,hc_f,hc_emp_f,hc_self_f,nfa,pop
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2001,BOL.2001,2.61E+11,37717413488,68447195748,59087676212,2181434606,25365100349,0,0,6037317695,25503823562,15685343314,9818480248,9359519537,8455530782,6073621814,2381908968,0,903988754.8,1.76E+11,1.04E+11,76688423885,26921199019,72222918552,53457021046,18765897507,-20675437325,8580235
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2002,BOL.2002,2.53E+11,38701665091,69243885836,59044439571,1975348080,25645452502,0,0,6242010960,25181628030,15254036160,9927591870,10199446264,10112441758,7095217342,3017224416,0,87004505.85,1.69E+11,1.01E+11,74676897196,26349247267,67730681491,50065427772,17665253719,-23527234368,8742814
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2003,BOL.2003,2.72E+11,39363372067,72621264245,59873026529,1947891182,25938506644,0,0,6534288077,25452340627,15551851061,9900489566,12748237716,12183717238,8484325783,3699391455,0,564520477.8,1.81E+11,1.08E+11,78237895248,29338805912,73555780542,53495314421,20060466121,-21157992061,8905823
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2004,BOL.2004,2.55E+11,39980762179,75724238832,60689038390,2049536766,26278827131,0,0,6627414562,25733259931,15933224566,9800035365,15035200442,14228508013,10055224265,4173283748,0,806692429.3,1.6E+11,87417152338,62611644767,24805507571,72316336136,51795839008,20520497128,-19944449766,9069039
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2005,BOL.2005,2.58E+11,40740139697,80240774666,61264157676,2208770459,26316394088,0,0,6733256131,26005736998,16220622386,9785114611,18976616990,17842772806,12744228311,5098544495,0,1133844184,1.55E+11,85004108535,62049521544,22954586991,70145527159,51203365033,18942162125,-17978117144,9232306
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2006,BOL.2006,2.68E+11,41747780075,86923943970,61241495464,2493659020,26358381026,0,0,6827631166,25561824252,15827881331,9733942921,25682448506,22819016001,16495794141,6323221860,0,2863432505,1.48E+11,85207349345,61427197178,23780152167,62631722762,45152104992,17479617770,-8446905012,9395446
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2007,BOL.2007,2.86E+11,43155908335,93887333263,61965446132,2801086728,26366683077,0,0,7013251175,25784425152,15984379557,9800045595,31921887131,26635397477,19364460141,7270937336,0,5286489655,1.52E+11,89076464872,65651017935,23425446938,62430641507,46012548557,16418092950,-2719487229,9558439
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2008,BOL.2008,2.93E+11,45187268056,1.05E+11,63097685884,2999119138,26761111167,0,0,7334001565,26003454014,15954730022,10048723992,41508177445,33927688236,23619715235,10307973000,0,7580489209,1.41E+11,93064777956,66417607485,26647170471,47708232192,34047968621,13660263571,2002005845,9721454
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2009,BOL.2009,3.21E+11,47202735858,1.08E+11,63623198139,3186447574,26825233061,0,0,7319560360,26291957144,16454546891,9837410253,44731791486,36617441532,24352373593,12265067939,0,8114349954,1.62E+11,92626233632,66830748327,25795485306,69451626319,50110038780,19341587539,3071085410,9884781
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2010,BOL.2010,3.35E+11,49485865935,1.09E+11,66081259130,3701345300,27074940609,0,0,7437932943,27867040278,18057868627,9809171651,42553205298,32939272056,21760813918,11178458138,0,9613933242,1.75E+11,1.03E+11,74701558254,28202459205,71844322495,52154259616,19690062879,2128174219,10048590
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2011,BOL.2011,3.44E+11,52763468458,1.1E+11,67311471645,3817132411,27518489520,0,0,7530867914,28444981800,18695939975,9749041825,42915368295,31476264651,20475279788,11000984863,0,11439103644,1.79E+11,1.05E+11,77396709982,27871999799,73497201273,54037344841,19459856432,2215237095,10212954
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2012,BOL.2012,3.48E+11,55955016633,1.02E+11,68540966200,3841998724,28165228872,0,0,7738400334,28795338270,18958582212,9836756058,33941771207,22459801214,10499876846,11959924368,0,11481969993,1.86E+11,1.11E+11,80568439012,29963437828,75837852973,55279414470,20558438502,2937484600,10377676
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2013,BOL.2013,3.63E+11,59678706300,1.02E+11,69866752583,3962836237,28494881770,0,0,8028601979,29380432597,19355853298,10024579299,31696615353,20735785051,9028960439,11706824612,0,10960830302,1.99E+11,1.18E+11,85460434954,32455142747,80918404872,58646382530,22272022341,2890752448,10542376
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2014,BOL.2014,3.98E+11,63930185672,1.06E+11,74143062431,4193126483,28898252175,0,0,9527184620,31524499154,19836153176,11688345978,32332955954,20972635594,9409389836,11563245758,0,11360320360,2.25E+11,1.26E+11,93194913538,33010915019,99004343553,73108360705,25895982847,2724189857,10706517
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2015,BOL.2015,4.01E+11,68291290217,1.11E+11,78892748815,3995940714,29447161096,0,0,12128449960,33321197045,20055034998,13266162047,31880289652,22366989719,10474040784,11892948935,0,9513299934,2.22E+11,1.35E+11,1.01E+11,33975274217,87009254557,65055518182,21953736375,502720094.5,10869730
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2016,BOL.2016,4.55E+11,72624325753,1.11E+11,83498879933,4181462467,28086696613,0,0,15046208806,36184512047,21336932806,14847579241,27663878533,21207393889,9211527451,11995866438,0,6456484645,2.73E+11,1.54E+11,1.15E+11,38880962960,1.19E+11,89003022246,30035098352,-1932246060,11031813
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2017,BOL.2017,4.61E+11,77725522707,1.14E+11,89224993636,4246999643,31760249276,0,0,15992626733,37225117983,21405202665,15819915319,24522612619,18079969235,7749135777,10330833457,0,6442643384,2.74E+11,1.66E+11,1.24E+11,41929218915,1.08E+11,80718353908,27239341286,-4922781443,11192854
Bolivia,BOL,Lower middle income,Latin America & Caribbean,constant year 2018 USD,2018,BOL.2018,4.72E+11,83118264448,1.11E+11,90130753810,4096990345,31992165453,0,0,16495459123,37546138890,21191579329,16354559560,20501255433,15419474990,6439472706,8980002284,0,5081780442,2.85E+11,1.73E+11,1.29E+11,43665865205,1.12E+11,84056500127,28365837302,-7033110000,11353142
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1995,BRA.1995,1.53E+13,3.72E+12,1.44E+12,1.29E+12,1.78E+11,3.73E+11,9458676746,21609165081,1.06E+11,6.01E+11,3.67E+11,2.35E+11,1.49E+11,76446749495,74372759281,1620926310,453063904.3,72280786889,1.03E+13,6.29E+12,5.27E+12,1.02E+12,4E+12,3.35E+12,6.49E+11,-1.67E+11,162019896
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1996,BRA.1996,1.56E+13,3.84E+12,1.48E+12,1.34E+12,1.78E+11,3.78E+11,9631607421,19871571800,1.17E+11,6.34E+11,3.91E+11,2.43E+11,1.44E+11,78525515371,76512855055,1667553071,345107244.9,65882743371,1.05E+13,6.32E+12,5.33E+12,9.92E+11,4.17E+12,3.52E+12,6.55E+11,-1.99E+11,164614688
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1997,BRA.1997,1.56E+13,3.97E+12,1.45E+12,1.32E+12,1.61E+11,3.87E+11,9804538096,18697390794,1.22E+11,6.26E+11,3.88E+11,2.38E+11,1.25E+11,75861875695,73649769615,1956988122,255117958.3,49019655893,1.04E+13,6.14E+12,5.22E+12,9.22E+11,4.3E+12,3.66E+12,6.46E+11,-2.68E+11,167209040
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1998,BRA.1998,1.61E+13,4.09E+12,1.4E+12,1.29E+12,1.41E+11,3.86E+11,9977468771,17500337172,1.22E+11,6.16E+11,3.91E+11,2.25E+11,1.08E+11,63323757087,61262839312,1812929850,247987924.3,45147497051,1.1E+13,6.31E+12,5.39E+12,9.2E+11,4.64E+12,3.97E+12,6.76E+11,-3.22E+11,169785250
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1999,BRA.1999,1.6E+13,4.18E+12,1.39E+12,1.26E+12,1.43E+11,3.88E+11,10150399447,13236770261,1.22E+11,5.85E+11,3.73E+11,2.13E+11,1.27E+11,73654878491,71333707783,2101164156,220006550.9,52906419924,1.1E+13,6.21E+12,5.3E+12,9.06E+11,4.78E+12,4.08E+12,6.97E+11,-5.02E+11,172318675
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2000,BRA.2000,1.64E+13,4.28E+12,1.45E+12,1.29E+12,1.38E+11,4.04E+11,10323330097,16531712622,1.31E+11,5.89E+11,3.72E+11,2.17E+11,1.65E+11,1.07E+11,1.04E+11,2746891264,119967884.9,57733128008,1.12E+13,6.29E+12,5.37E+12,9.12E+11,4.9E+12,4.19E+12,7.11E+11,-4.97E+11,174790340
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2001,BRA.2001,1.67E+13,4.37E+12,1.54E+12,1.33E+12,1.42E+11,4.08E+11,10496260772,14464654890,1.47E+11,6.11E+11,3.82E+11,2.29E+11,2.03E+11,1.31E+11,1.27E+11,3692222472,297835482.1,71925448114,1.14E+13,6.39E+12,5.5E+12,8.9E+11,4.98E+12,4.28E+12,6.93E+11,-5.66E+11,177196054
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2002,BRA.2002,1.73E+13,4.45E+12,1.68E+12,1.42E+12,1.6E+11,4.18E+11,10669191448,12468829581,1.7E+11,6.49E+11,4.02E+11,2.48E+11,2.61E+11,1.77E+11,1.72E+11,4722543667,289072669.6,84093899568,1.17E+13,6.57E+12,5.69E+12,8.8E+11,5.16E+12,4.47E+12,6.91E+11,-5.61E+11,179537520
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2003,BRA.2003,1.76E+13,4.52E+12,1.88E+12,1.53E+12,1.84E+11,4.23E+11,10842122123,11098444117,1.98E+11,7.04E+11,4.33E+11,2.71E+11,3.45E+11,2.41E+11,2.35E+11,5651580221,364578827.5,1.04E+11,1.18E+13,6.54E+12,5.62E+12,9.15E+11,5.28E+12,4.54E+12,7.39E+11,-6.16E+11,181809246
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2004,BRA.2004,1.82E+13,4.6E+12,2.03E+12,1.63E+12,1.85E+11,4.43E+11,11015052798,10998396135,2.25E+11,7.59E+11,4.69E+11,2.9E+11,3.96E+11,3.06E+11,2.98E+11,7216298114,1257262075,89559255399,1.21E+13,6.78E+12,5.9E+12,8.71E+11,5.34E+12,4.66E+12,6.87E+11,-5.85E+11,184006481
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2005,BRA.2005,1.92E+13,4.69E+12,2.18E+12,1.7E+12,1.87E+11,4.54E+11,11187983473,9585762266,2.47E+11,7.93E+11,4.91E+11,3.01E+11,4.76E+11,3.47E+11,3.38E+11,7733089353,1832854234,1.29E+11,1.28E+13,7.13E+12,6.24E+12,8.9E+11,5.66E+12,4.95E+12,7.06E+11,-4.86E+11,186127103
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2006,BRA.2006,1.98E+13,4.78E+12,2.29E+12,1.74E+12,1.89E+11,4.67E+11,11360914148,5674804997,2.65E+11,7.98E+11,4.91E+11,3.07E+11,5.53E+11,4.02E+11,3.92E+11,8725545261,2082111562,1.5E+11,1.32E+13,7.3E+12,6.43E+12,8.66E+11,5.93E+12,5.22E+12,7.03E+11,-4.73E+11,188167356
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2007,BRA.2007,2.08E+13,4.91E+12,2.43E+12,1.77E+12,1.81E+11,4.88E+11,11533844799,46492129.24,2.87E+11,8.04E+11,4.88E+11,3.16E+11,6.64E+11,4.39E+11,4.27E+11,8898740773,2682617170,2.25E+11,1.4E+13,7.83E+12,6.92E+12,9.1E+11,6.2E+12,5.48E+12,7.21E+11,-5.54E+11,190130443
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2008,BRA.2008,2.18E+13,5.07E+12,2.62E+12,1.8E+12,1.67E+11,5.08E+11,11706775474,0,3.09E+11,8.06E+11,4.81E+11,3.25E+11,8.18E+11,4.76E+11,4.63E+11,8346699406,4408312319,3.43E+11,1.43E+13,7.99E+12,7.08E+12,9.02E+11,6.35E+12,5.63E+12,7.17E+11,-2.36E+11,192030362
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2009,BRA.2009,2.19E+13,5.21E+12,2.72E+12,1.84E+12,1.66E+11,5.07E+11,11879706150,0,3.36E+11,8.18E+11,4.8E+11,3.38E+11,8.76E+11,4.39E+11,4.26E+11,9271643465,4039351684,4.37E+11,1.46E+13,8.21E+12,7.36E+12,8.56E+11,6.35E+12,5.69E+12,6.62E+11,-5.58E+11,193886508
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2010,BRA.2010,2.26E+13,5.41E+12,2.88E+12,1.94E+12,1.8E+11,5.37E+11,12052636825,1665543690,3.66E+11,8.46E+11,4.94E+11,3.52E+11,9.39E+11,4.3E+11,4.17E+11,8856625513,4171012126,5.09E+11,1.5E+13,8.49E+12,7.63E+12,8.61E+11,6.51E+12,5.85E+12,6.6E+11,-7.32E+11,195713635
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2011,BRA.2011,2.37E+13,5.62E+12,3.09E+12,2.05E+12,1.84E+11,5.55E+11,12357227861,0,3.99E+11,9E+11,5.32E+11,3.69E+11,1.04E+12,4.41E+11,4.28E+11,9191606244,4587338789,5.98E+11,1.56E+13,8.84E+12,7.97E+12,8.74E+11,6.77E+12,6.1E+12,6.69E+11,-5.79E+11,197514534
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2012,BRA.2012,2.44E+13,5.83E+12,3.2E+12,2.13E+12,1.92E+11,5.64E+11,12661818872,0,4.23E+11,9.42E+11,5.67E+11,3.76E+11,1.07E+12,4.63E+11,4.49E+11,10191519571,4723178320,6.02E+11,1.6E+13,9.05E+12,8.13E+12,9.18E+11,6.93E+12,6.23E+12,7.03E+11,-6.16E+11,199287296
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2013,BRA.2013,2.52E+13,6.05E+12,3.26E+12,2.21E+12,2.06E+11,5.78E+11,12966409908,6579938332,4.49E+11,9.61E+11,5.77E+11,3.84E+11,1.05E+12,4.66E+11,4.51E+11,11424074662,3719865788,5.83E+11,1.64E+13,9.21E+12,8.26E+12,9.42E+11,7.23E+12,6.49E+12,7.4E+11,-5.75E+11,201035903
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2014,BRA.2014,2.55E+13,6.24E+12,3.35E+12,2.29E+12,2.22E+11,5.81E+11,13271000919,0,4.77E+11,1E+12,6.08E+11,3.93E+11,1.06E+12,4.84E+11,4.68E+11,12432672918,3790158166,5.74E+11,1.65E+13,9.24E+12,8.32E+12,9.19E+11,7.24E+12,6.52E+12,7.2E+11,-5.68E+11,202763735
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2015,BRA.2015,2.48E+13,6.36E+12,3.21E+12,2.35E+12,2.38E+11,5.65E+11,13575591955,1550530052,4.96E+11,1.03E+12,6.26E+11,4.06E+11,8.67E+11,3.8E+11,3.64E+11,12609071456,3687548958,4.87E+11,1.56E+13,8.83E+12,7.96E+12,8.65E+11,6.77E+12,6.11E+12,6.63E+11,-3.97E+11,204471769
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2016,BRA.2016,2.43E+13,6.43E+12,3.12E+12,2.4E+12,2.67E+11,5.5E+11,13880182991,1553681994,5.13E+11,1.05E+12,6.36E+11,4.16E+11,7.19E+11,3.16E+11,3.02E+11,10935758818,3344928955,4.03E+11,1.54E+13,8.58E+12,7.73E+12,8.46E+11,6.8E+12,6.13E+12,6.71E+11,-5.82E+11,206163058
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2017,BRA.2017,2.45E+13,6.51E+12,3.15E+12,2.49E+12,2.77E+11,5.55E+11,14184774002,1551766156,5.58E+11,1.08E+12,6.36E+11,4.47E+11,6.56E+11,2.77E+11,2.65E+11,9200988110,3055705521,3.79E+11,1.54E+13,8.54E+12,7.7E+12,8.42E+11,6.88E+12,6.2E+12,6.79E+11,-5.85E+11,207833831
Brazil,BRA,Upper middle income,Latin America & Caribbean,constant year 2018 USD,2018,BRA.2018,2.46E+13,6.56E+12,3.19E+12,2.56E+12,2.87E+11,5.62E+11,14489365038,1539534990,5.94E+11,1.1E+12,6.19E+11,4.78E+11,6.3E+11,2.97E+11,2.84E+11,9601782414,2927574078,3.33E+11,1.54E+13,8.53E+12,7.69E+12,8.42E+11,6.87E+12,6.19E+12,6.78E+11,-5.97E+11,209469333
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1995,BRB.1995,..,9497773389,505784192.4,457355351.1,8194438.3,19251971.29,0,9125724.735,134522.1406,420648694.7,345890852,74757842.68,48428841.21,48428841.21,45929756.93,2499084.278,0,0,..,..,..,..,..,..,..,-1208019569,265955
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1996,BRB.1996,..,9658561335,507618793.4,452264188.5,9756629.091,19499043.8,0,9745794.519,141668.4234,413121052.6,346232549.7,66888502.93,55354604.9,55354604.9,53012659.44,2341945.462,0,0,..,..,..,..,..,..,..,-855290126.7,267049
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1997,BRB.1997,..,9930330746,494440332.7,442730259,10703135.06,23323295.39,0,8689115.26,156729.5823,399857983.7,340431951.1,59426032.62,51710073.78,51710073.78,49186648.83,2523424.956,0,0,..,..,..,..,..,..,..,-953287965.5,268187
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1998,BRB.1998,..,10298292250,462424945.7,432234623.2,10010974.72,23436748.84,0,9445473.736,148058.9942,389193366.9,332783183.4,56410183.44,30190322.54,30190322.54,27823733.73,2366588.81,0,0,..,..,..,..,..,..,..,-737209367.9,269336
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,1999,BRB.1999,..,10740876650,447500626,419058430.9,9350692.044,23392532.82,0,10525748.05,154073.1315,375635384.8,322887204.9,52748179.87,28442195.17,28442195.17,25919113.56,2523081.607,0,0,..,..,..,..,..,..,..,-837141092.8,270451
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2000,BRB.2000,..,11033432950,449853327.8,395640102.2,7935859.876,23324453.89,0,7861831.942,150640.8256,356367315.7,306240421,50126894.68,54213225.6,54213225.6,50405807.73,3807417.87,0,0,..,..,..,..,..,..,..,-1149710662,271515
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2001,BRB.2001,..,11330965166,395759330.3,343078740.2,6832560.67,23400788.88,0,3861489.255,159398.1005,308824503.3,264212259.1,44612244.12,52680590.11,52680590.11,49569185.48,3111404.632,0,0,..,..,..,..,..,..,..,-1261937243,272500
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2002,BRB.2002,..,11582596767,371396472.8,305485419.8,6156739.75,23400785.9,0,7909686.936,166648.9609,267851558.2,227191004.4,40660553.86,65911053.04,65911053.04,62547818.83,3363234.208,0,0,..,..,..,..,..,..,..,-917100633.4,273425
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2003,BRB.2003,..,11878245528,352077958.1,280239255.2,5959002.505,23400792.63,0,0,172520.8399,250706939.2,212242219.4,38464719.84,71838702.96,71838702.96,67686203.42,4152499.538,0,0,..,..,..,..,..,..,..,-693494905.4,274329
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2004,BRB.2004,..,12186282646,367783889.8,294013208.2,5880560.685,23287719.77,0,33929620.01,175530.1116,230739777.6,194249636.4,36490141.21,73770681.67,73770681.67,68937057.05,4833624.619,0,0,..,..,..,..,..,..,..,-847411699.9,275284
Barbados,BRB,High income: non-OECD,Latin America & Caribbean,constant year 2018 USD,2005,BRB.2005,..,12512736553,352693504.1,278260810.3,6144190.615,23456640.45,0,35791984.77,182085.2711,212685909.2,180935120.7,31750788.51,74432693.75,74432693.75,69187997.22,5244696.534,0,0,..,..,..,..,..,..,..,-1277408451,276323
